tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session
2026-09-03,GAP,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,43.67714285714286,22.3,7.1085494716618625,-4.863481228668942,14.18,12.698412698412698,80.15873015873017,23.015873015873016,22.22222222222222,25.396825396825395,18398.0,236613,180743977.4,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,GE,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,38.90349206349206,332.89,-2.7518915602816163,-10.96817330837122,23.16,5.158730158730159,94.44444444444444,9.523809523809524,42.857142857142854,21.825396825396822,12489.4,223789,1158301235.0,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,200.0,0.9998500762462228,0.0,0.01,235.0,0.0,STO,195.0,0.0,0.72,160.0,0.0,5.0,0.01,,39.92009372465378,,1,2026-09-04,2026-09-04
2026-09-03,GILD,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,41.71698412698413,151.24,1.7149774699038334,0.0,22.41,1.984126984126984,96.03174603174604,2.380952380952381,79.36507936507937,34.523809523809526,7030.0,152560,887401541.5200001,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,GM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,27.684126984126987,87.27,1.1591515011011966,-2.07585278276482,34.3,10.317460317460318,63.492063492063494,4.761904761904762,19.84126984126984,38.492063492063494,14672.2,331531,441076094.73,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,65.0,0.9908546529943036,0.01,0.19,114.0,0.0,STO,60.0,0.0,0.14,5.0,0.0,5.0,0.19,,25.518505786639167,,1,2026-09-04,2026-09-04
2026-09-03,GOOG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,44.40904761904762,339.95,0.6841606444734083,-4.0123108199683895,18.21,7.936507936507937,80.15873015873017,3.968253968253968,65.87301587301587,32.142857142857146,147377.0,1795477,5340445286.879999,True,,put,2026-09-18,16.0,BTO,240.0,0.9993591646146228,0.03,0.05,2578.0,102.0,STO,235.0,0.01,0.08,2530.0,2.0,5.0,0.04,,29.40138255625827,,1,2026-09-04,2026-09-04
2026-09-03,GOOGL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,43.81174603174603,343.19,0.7338049252986645,-3.462728551336147,17.22,12.301587301587302,76.58730158730158,7.5396825396825395,62.698412698412696,25.79365079365079,387190.2,3415388,7883715377.440001,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,200.0,0.9993653994471774,0.01,0.06,2283.0,0.0,STO,195.0,0.0,0.13,1954.0,0.0,5.0,0.06,,41.72324368425654,,1,2026-09-04,2026-09-04
2026-09-03,HIMS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,41.78126984126984,27.87,-11.326757874642055,-17.348754448398573,13.06,34.12698412698413,53.17460317460318,16.666666666666668,49.20634920634921,47.61904761904762,91022.65,893893,352659231.96,False,one leg lacks a two-sided put quote,put,2026-09-18,16.0,BTO,19.0,0.9981281038211176,0.0,0.02,424.0,190.0,STO,16.0,0.0,0.03,1179.0,2.0,3.0,0.02,,31.826336562612138,,1,2026-09-04,2026-09-04
2026-09-03,IONQ,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,49.67079365079365,39.13,-7.581483230987251,-16.388888888888875,3.98,34.12698412698413,54.36507936507937,22.61904761904762,60.714285714285715,55.55555555555556,56233.9,703893,719852541.16,False,one leg lacks a two-sided put quote,put,2026-09-18,16.0,BTO,22.5,0.9992582959068552,0.01,0.05,2262.0,1.0,STO,17.5,0.0,0.01,1166.0,0.0,5.0,0.05,,42.499361104012266,,1,2026-09-04,2026-09-04
2026-09-03,JPM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,49.195238095238096,362.37,2.373082464615628,-0.9051629840297504,13.9,3.5714285714285716,94.44444444444444,5.9523809523809526,77.38095238095238,24.20634920634921,38748.35,673721,1936146536.1,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-10-16,44.0,BTO,270.0,0.9962723743547616,0.13,0.35,838.0,0.0,STO,265.0,0.1,0.5,1360.0,0.0,5.0,0.2499999999999999,,25.490520738471737,,1,2026-09-04,2026-09-04
2026-09-03,LEN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,32.193015873015874,84.47,-1.170001170001167,-4.854697003829688,28.68,11.507936507936508,66.66666666666667,9.126984126984128,71.42857142857143,26.58730158730159,6702.3,88564,192641953.98,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,LMND,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,52.65507936507936,54.95,1.5899426881124112,0.0,1.71,32.93650793650794,53.96825396825397,20.238095238095237,47.22222222222222,54.36507936507937,5210.75,133989,49746957.86,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,40.0,0.9983737536458044,0.0,0.1,1382.0,20.0,STO,35.0,0.0,0.05,2809.0,0.0,5.0,0.1,,27.20655141037307,,1,2026-09-04,2026-09-04
2026-09-03,LMT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,26.30444444444444,532.35,-5.820433436532502,-12.497123508333608,33.14,13.492063492063492,77.38095238095238,14.285714285714286,28.571428571428573,7.936507936507937,7326.65,97016,524125841.15,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,LUV,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,33.48619047619047,38.7,-3.1046569854782047,-17.8692699490662,21.99,23.015873015873016,71.03174603174604,24.603174603174605,34.523809523809526,35.317460317460316,12700.5,254202,164488329.72,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,25.0,0.999135686069345,0.0,0.07,3863.0,0.0,STO,22.5,0.0,0.07,115.0,0.0,2.5,0.07,,35.400516795865634,,1,2026-09-04,2026-09-04
2026-09-03,LVS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,62.32904761904762,44.64,1.4314928425357865,-5.623678646934449,0.29,6.746031746031746,75.39682539682539,5.158730158730159,93.25396825396824,78.96825396825396,5481.85,162918,205382224.44,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,30.0,0.9994860325309785,0.0,0.16,6.0,0.0,STO,27.5,0.0,0.15,0.0,0.0,2.5,0.16,,32.795698924731184,,1,2026-09-04,2026-09-04
2026-09-03,M,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,37.72015873015873,22.49,0.0444839857651091,-12.11410707307543,26.01,5.158730158730159,51.19047619047619,1.1904761904761905,7.142857142857143,93.25396825396824,10168.0,167958,113691214.66,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,MA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,29.01857142857143,585.17,-1.095242119496331,-2.2990616756269566,32.41,13.492063492063492,72.22222222222223,4.365079365079365,60.31746031746032,17.063492063492063,5660.05,147248,1662138337.02,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,16.0,BTO,390.0,0.9998291232566182,0.0,0.55,999.0,0.0,STO,385.0,0.0,4.2,0.0,0.0,5.0,0.55,,33.352700924517656,,1,2026-09-04,2026-09-04
2026-09-03,MDB,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,30.549682539682543,382.07,-13.944321816298032,-18.9034873601766,31.99,8.73015873015873,82.53968253968254,3.5714285714285716,69.84126984126983,55.15873015873016,19750.15,264607,694563203.0,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,MMM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,52.608888888888885,167.9,-6.043648573027416,-8.87875827634863,11.28,1.1904761904761905,97.22222222222224,4.365079365079365,44.04761904761905,10.317460317460318,5291.3,107576,440857350.0,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-10-16,44.0,BTO,120.0,0.9995674366096652,0.02,0.11,1808.0,0.0,STO,115.0,0.0,2.18,31.0,0.0,5.0,0.11,,28.528886241810604,,1,2026-09-04,2026-09-04
2026-09-03,MRNA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,41.04809523809524,146.84,3.408450704225352,-12.9217814149321,19.19,16.26984126984127,70.63492063492063,7.5396825396825395,27.77777777777778,29.761904761904763,171086.75,960665,4687596766.38,False,combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,95.0,0.995036837955106,0.04,0.08,3624.0,3.0,STO,90.0,0.03,0.1,1010.0,70.0,5.0,0.05,,35.303731953146276,,1,2026-09-04,2026-09-04
2026-09-03,MRVL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,36.156349206349205,209.25,-13.303778588001336,-16.175940391779832,23.05,15.476190476190476,80.95238095238095,13.492063492063492,79.36507936507937,44.44444444444444,198596.4,1819795,4857055262.96,True,,put,2026-09-18,16.0,BTO,125.0,0.9999547319950464,0.01,0.06,3271.0,0.0,STO,120.0,0.01,0.03,5383.0,8.0,5.0,0.0499999999999999,,40.262843488649935,,1,2026-09-04,2026-09-04
2026-09-03,MSFT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,24.931111111111115,510.75,1.148628577086841,-0.5336033807863849,31.18,23.015873015873016,75.0,21.428571428571427,59.523809523809526,37.698412698412696,522592.75,3908642,12171332846.32,True,,put,2026-09-18,16.0,BTO,350.0,0.9999660378567612,0.02,0.04,12678.0,262.0,STO,345.0,0.01,0.06,1142.0,0.0,5.0,0.03,,31.473323543808128,,1,2026-09-04,2026-09-04
2026-09-03,MU,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,36.59888888888889,954.21,3.7974545850103514,-6.0197177272413915,22.29,17.46031746031746,74.2063492063492,13.095238095238097,54.76190476190476,3.5714285714285716,890395.85,3261041,27027850019.52,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,NBIS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,41.82587301587302,210.97,-2.414542763310046,-22.78383720079058,16.19,20.634920634920636,74.2063492063492,14.285714285714286,82.53968253968254,26.984126984126984,223183.7,1366961,4594071614.52,True,,put,2026-09-18,16.0,BTO,125.0,0.9971007379266814,0.11,0.14,1172.0,4.0,STO,120.0,0.08,0.13,4606.0,8.0,5.0,0.06,,40.74986964971323,,1,2026-09-04,2026-09-04
2026-09-03,NCLH,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,34.715714285714284,15.55,-6.662665066026408,-20.09249743062693,29.57,1.984126984126984,88.88888888888889,1.5873015873015872,82.93650793650794,22.22222222222222,23630.05,634508,211281614.73,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,NEE,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,55.86650793650794,84.17,0.5495161868355192,-2.569741868271791,7.07,6.746031746031746,75.39682539682539,3.5714285714285716,28.571428571428573,1.5873015873015872,25977.95,473186,887185073.4,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,NVDA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,49.98952380952381,229.03,0.2977884825925203,0.0,8.82,13.88888888888889,88.0952380952381,17.063492063492063,61.507936507936506,36.111111111111114,3290792.75,15497110,28429337090.05,True,,put,2026-09-18,16.0,BTO,155.0,0.9990255699159152,0.07,0.09,22294.0,4.0,STO,150.0,0.07,0.08,36238.0,844.0,5.0,0.0199999999999999,,32.323276426669004,,1,2026-09-04,2026-09-04
2026-09-03,OKLO,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,54.824285714285715,39.91,-6.468244668385292,-17.181987964307954,0.89,27.38095238095238,60.31746031746032,19.047619047619047,43.25396825396825,8.73015873015873,61659.65,702520,384228615.68,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,16.0,BTO,25.0,0.9989993272994712,0.01,0.03,14288.0,104.0,STO,22.5,0.0,0.1,24.0,0.0,2.5,0.03,,37.35905788023051,,1,2026-09-04,2026-09-04
2026-09-03,ON,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,39.72507936507936,73.79,-0.659666128163694,-11.892537313432827,24.64,1.1904761904761905,91.26984126984128,1.984126984126984,74.2063492063492,42.06349206349206,14038.55,300370,550739322.0400001,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,50.0,0.9995750263780584,0.0,0.13,2076.0,3.0,STO,45.0,0.0,0.12,423.0,0.0,5.0,0.13,,32.24014094050685,,1,2026-09-04,2026-09-04
2026-09-03,ONON,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,33.149523809523814,28.34,-2.2758620689655173,-26.93993297241557,30.66,3.5714285714285716,88.88888888888889,2.380952380952381,60.714285714285715,29.365079365079364,23133.7,386951,264937975.4,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,20.0,0.989554399788668,0.0,0.05,11.0,0.0,STO,17.5,0.0,0.08,61.0,0.0,2.5,0.05,,29.42836979534227,,1,2026-09-04,2026-09-04
2026-09-03,OXY,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,32.289523809523814,60.67,2.3966244725738495,-1.2371805306853334,26.52,21.825396825396822,31.746031746031747,9.126984126984128,9.523809523809524,9.126984126984128,32669.25,797543,467503314.83,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,PEP,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,33.39507936507937,140.12,0.0214148047683604,-3.165169315825833,30.97,1.5873015873015872,97.61904761904762,1.5873015873015872,67.85714285714286,21.825396825396822,17691.65,392635,899147010.24,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,PINS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,32.397301587301584,20.93,-8.442694663167105,-13.297431648715827,29.19,11.11111111111111,67.85714285714286,5.9523809523809526,79.36507936507937,82.93650793650794,11892.1,307159,229262110.76,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,QUBT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,55.62603174603175,7.96,-7.976878612716765,-12.623490669593853,1.12,18.253968253968253,79.76190476190476,23.015873015873016,23.015873015873016,9.92063492063492,21814.65,428943,59048394.72,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,RBLX,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,25.260634920634924,41.64,8.80585314868043,0.0,34.66,15.873015873015872,78.57142857142857,9.523809523809524,81.74603174603175,62.301587301587304,24235.45,429608,487756614.8,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,25.0,0.9961685272136964,0.01,0.05,641.0,4.0,STO,20.0,0.0,0.08,16.0,0.0,5.0,0.05,,39.96157540826128,,1,2026-09-04,2026-09-04
2026-09-03,RCL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,55.38142857142858,266.5,-6.267585818795718,-17.12793084147024,8.19,3.1746031746031744,94.44444444444444,3.968253968253968,30.952380952380953,13.095238095238097,4600.35,106471,413809846.4,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,RGTI,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,55.714285714285715,15.2,-7.598784194528873,-19.491525423728817,0.0,32.93650793650794,32.142857142857146,13.492063492063492,13.095238095238097,29.365079365079364,49172.85,686030,255056054.17,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,16.0,BTO,10.0,0.9988117035734578,0.0,0.01,3996.0,0.0,STO,5.0,0.0,0.75,20.0,0.0,5.0,0.01,,34.210526315789465,,1,2026-09-04,2026-09-04
